;opis;dzielnica;pokoje;cena;metraz;cena_za_metr;link;data;ulica;lokator_ulica_dzielnica;geo_location;point;latitude;longitude;altitude;geometry
922;Mieszkanie w zabytkowej częsci Krakowa.;Kraków , Stare Miasto, Kazimierz;1 pokój;420000.0;32.0;13125.0;https://www.otodom.pl/oferta/mieszkanie-w-zabytkowej-czesci-krakowa-ID44s3N.html#c405a183df;2020-02-10 18:47:58.672362;Krakowa;Kraków, Kraków , Stare Miasto, Kazimierz, Krakowa;Muzeum Historii i Kultury Żydów Krakowa, Plac Bawół, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31060, Polska;(50.0513931, 19.9485742, 0.0);50.0513931;19.9485742;0.0;POINT (567888.1206345082 243111.7141980361)
924;3-pokojowe mieszkanie, 48 m2, Kozłówek;Kraków , Bieżanów-Prokocim;3 pokoje;371000.0;48.0;7729.0;https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-48-m2-kozlowek-ID44vZq.html#c405a183df;2020-02-10 18:47:58.672362;Kozłówce;Kraków, Kraków , Bieżanów-Prokocim, Kozłówce;Na Kozłówce, Osiedle Kozłówek, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-664, Polska;(50.0187848, 19.9821103, 0.0);50.0187848;19.9821103;0.0;POINT (570335.8320297964 239518.3362252237)
935;Mieszkanie, 35,30 m², Kraków;Kraków , Podgórze;1 pokój;299000.0;35.3;8470.0;https://www.otodom.pl/oferta/mieszkanie-35-30-m-krakow-ID44ytF.html#c405a183df;2020-02-10 18:47:58.673415;"""Kraków""";"Kraków, Kraków , Podgórze, ""Kraków""";Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132)
936;Mieszkanie, 48,29 m², Kraków;Kraków , Nowa Huta;3 pokoje;379000.0;48.29;7848.0;https://www.otodom.pl/oferta/mieszkanie-48-29-m-krakow-ID44ytE.html#c405a183df;2020-02-10 18:47:58.673415;"""Kraków""";"Kraków, Kraków , Nowa Huta, ""Kraków""";Kraków Nowa Huta, Organki, Kombinat, Nowa Huta, Kraków, województwo małopolskie, 31-990, Polska;(50.0899571, 20.1269749, 0.0);50.0899571;20.1269749;0.0;POINT (580591.0830060896 247575.3607144151)
937;Mieszkanie, 40,15 m², Kraków;Kraków , Nowa Huta;2 pokoje;389000.0;40.15;9689.0;https://www.otodom.pl/oferta/mieszkanie-40-15-m-krakow-ID44ytD.html#c405a183df;2020-02-10 18:47:58.673415;"""Kraków""";"Kraków, Kraków , Nowa Huta, ""Kraków""";Kraków Nowa Huta, Organki, Kombinat, Nowa Huta, Kraków, województwo małopolskie, 31-990, Polska;(50.0899571, 20.1269749, 0.0);50.0899571;20.1269749;0.0;POINT (580591.0830060896 247575.3607144151)
938;Mieszkanie, 85,62 m², Kraków;Kraków , Podgórze Duchackie, Wola Duchacka;4 pokoje;720000.0;85.62;8409.0;https://www.otodom.pl/oferta/mieszkanie-85-62-m-krakow-ID44ytv.html#c405a183df;2020-02-10 18:47:58.673415;"""Kraków""";"Kraków, Kraków , Podgórze Duchackie, Wola Duchacka, ""Kraków""";Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska;(50.0293189, 19.9462275, 0.0);50.0293189;19.9462275;0.0;POINT (567751.2342442736 240656.0522081703)
939;Mieszkanie, 47,50 m², Kraków;Kraków , Nowa Huta;3 pokoje;370000.0;47.5;7789.0;https://www.otodom.pl/oferta/mieszkanie-47-50-m-krakow-ID44ytw.html#c405a183df;2020-02-10 18:47:58.673415;"""Kraków""";"Kraków, Kraków , Nowa Huta, ""Kraków""";Kraków Nowa Huta, Organki, Kombinat, Nowa Huta, Kraków, województwo małopolskie, 31-990, Polska;(50.0899571, 20.1269749, 0.0);50.0899571;20.1269749;0.0;POINT (580591.0830060896 247575.3607144151)
942;Zamieszkaj w sercu Ruczaju;Kraków , Dębniki, Ruczaj;3 pokoje;460000.0;52.72;8725.0;https://www.otodom.pl/oferta/zamieszkaj-w-sercu-ruczaju-ID44yrV.html#c405a183df;2020-02-10 18:47:58.673415;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241)
944;Ruczaj, 3 pokoje, taras;Kraków , Dębniki, Ruczaj;3 pokoje;459000.0;59.93;7659.0;https://www.otodom.pl/oferta/ruczaj-3-pokoje-taras-ID44yrz.html#6c0ab70499;2020-02-10 18:47:59.563554;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241)
945;Bronowicka 59 m2+garaż po remoncie WŁAŚCICIEL;Kraków , Bronowice;2 pokoje;690000.0;59.0;11695.0;https://www.otodom.pl/oferta/bronowicka-59-m2-garaz-po-remoncie-wlasciciel-ID44y8O.html#6c0ab70499;2020-02-10 18:47:59.563554;Bronowicka;Kraków, Kraków , Bronowice, Bronowicka;Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-092, Polska;(50.0778252, 19.9008289, 0.0);50.0778252;19.9008289;0.0;POINT (564435.6860522896 246007.3624577383)
952;Kozłówek - 2 POKOJE W STANIE DOBRYM - blisko MPK;Kraków , Bieżanów-Prokocim;2 pokoje;265000.0;36.0;7361.0;https://www.otodom.pl/oferta/kozlowek-2-pokoje-w-stanie-dobrym-blisko-mpk-ID44yqn.html#6c0ab70499;2020-02-10 18:47:59.563554;Kozłówce;Kraków, Kraków , Bieżanów-Prokocim, Kozłówce;Na Kozłówce, Osiedle Kozłówek, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-664, Polska;(50.0187848, 19.9821103, 0.0);50.0187848;19.9821103;0.0;POINT (570335.8320297964 239518.3362252237)
953;Przepiękny Apartament w centrum Krakowa 104,7m2;Kraków , Krowodrza;4 pokoje;1050000.0;104.7;10029.0;https://www.otodom.pl/oferta/przepiekny-apartament-w-centrum-krakowa-104-7m2-ID443Tz.html#6c0ab70499;2020-02-10 18:47:59.563554;Krakowa;Kraków, Kraków , Krowodrza, Krakowa;Muzeum Historyczne Miasta Krakowa Ulica Pomorska, 2, Pomorska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-039, Polska;(50.0707757, 19.9248071, 0.0);50.0707757;19.9248071;0.0;POINT (566160.5045714349 245244.7674069256)
957;Garsoniera do remontu, Filarecka !;Kraków , Zwierzyniec;1 pokój;299000.0;25.0;11960.0;https://www.otodom.pl/oferta/garsoniera-do-remontu-filarecka-ID44yoi.html#6c0ab70499;2020-02-10 18:47:59.564544;Filarecka;Kraków, Kraków , Zwierzyniec, Filarecka;Filarecka, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, województwo małopolskie, 30-110, Polska;(50.0553082, 19.9209306, 0.0);50.0553082;19.9209306;0.0;POINT (565904.3745036661 243522.1305722166)
959;Mistrzejowice, os. Boh Września 2 pokojowe 59m2;Kraków , Mistrzejowice;2 pokoje;394000.0;59.0;6678.0;https://www.otodom.pl/oferta/mistrzejowice-os-boh-wrzesnia-2-pokojowe-59m2-ID42d3t.html#6c0ab70499;2020-02-10 18:47:59.564544;Mistrzejowicka;Kraków, Kraków , Mistrzejowice, Mistrzejowicka;Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska;(50.094553, 20.0276976, 0.0);50.094553;20.0276976;0.0;POINT (573484.7766830483 247983.7896609353)
964;Trzy pokojowe mieszkanie, 83m2, Bartla;Kraków , Dębniki;3 pokoje;675000.0;83.0;8133.0;https://www.otodom.pl/oferta/trzy-pokojowe-mieszkanie-83m2-bartla-ID44ynC.html#6c0ab70499;2020-02-10 18:47:59.564544;Bartla;Kraków, Kraków , Dębniki, Bartla;Wojciecha Marii Bartla, Kobierzyn, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska;(49.9989363, 19.8974534, 0.0);49.9989363;19.8974534;0.0;POINT (564299.5224207429 237235.9889421109)
970;Sprzedam mieszkanie 3-pokojowe ul. Reduta Kraków;Kraków , Prądnik Czerwony;3 pokoje;530000.0;54.16;9786.0;https://www.otodom.pl/oferta/sprzedam-mieszkanie-3-pokojowe-ul-reduta-krakow-ID44wKu.html#71686ea9d7;2020-02-10 18:48:00.680022;Reduta;Kraków, Kraków , Prądnik Czerwony, Reduta;Reduta, Śródmieście, Prądnik Czerwony, Kraków, województwo małopolskie, 31-422, Polska;(50.0990724, 19.9742987, 0.0);50.0990724;19.9742987;0.0;POINT (569660.039822349 248434.9460827624)
972;Mieszkanie, 65 m², Kraków;Kraków , Stare Miasto, Kazimierz;2 pokoje;599000.0;65.0;9215.0;https://www.otodom.pl/oferta/mieszkanie-65-m-krakow-ID42CyV.html#71686ea9d7;2020-02-10 18:48:00.680022;"""Kraków""";"Kraków, Kraków , Stare Miasto, Kazimierz, ""Kraków""";Biblioteka Kraków Filia 2, 29, Krakowska, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-062, Polska;(50.0491954, 19.9428537, 0.0);50.0491954;19.9428537;0.0;POINT (567481.800806875 242862.259914238)
974;2 pok (oddzielne) 35 m2 Grzegórzki;Kraków , Grzegórzki;2 pokoje;399900.0;33.0;12118.0;https://www.otodom.pl/oferta/2-pok-oddzielne-35-m2-grzegorzki-ID44vUP.html#71686ea9d7;2020-02-10 18:48:00.680022;Grzegórzeckie;Kraków, Kraków , Grzegórzki, Grzegórzeckie;Rondo Grzegórzeckie, Grzegórzecka, Wesoła, Grzegórzki, Kraków, województwo małopolskie, 31-539, Polska;(50.05760175, 19.957833465730346, 0.0);50.05760175;19.957833465730346;0.0;POINT (568541.9372308356 243810.2551311059)
975;2 pok 35m2 Stare Dębniki;Kraków , Dębniki, Stare Dębniki;2 pokoje;626000.0;35.0;17886.0;https://www.otodom.pl/oferta/2-pok-35m2-stare-debniki-ID44y81.html#71686ea9d7;2020-02-10 18:48:00.680022;Dębnicki;Kraków, Kraków , Dębniki, Stare Dębniki, Dębnicki;Park Dębnicki, Dębniki, Kraków, województwo małopolskie, Polska;(50.0495234, 19.91693092494888, 0.0);50.0495234;19.91693092494888;0.0;POINT (565626.040058322 242875.6318850024)
979;Grzegórzki Park, F. Nullo street 3bed- 1 100 000 P;Kraków , Grzegórzki;3 pokoje;1100000.0;83.0;13253.0;https://www.otodom.pl/oferta/grzegorzki-park-f-nullo-street-3bed-1-100-000-p-ID447gH.html#71686ea9d7;2020-02-10 18:48:00.680022;Grzegórzeckie;Kraków, Kraków , Grzegórzki, Grzegórzeckie;Rondo Grzegórzeckie, Grzegórzecka, Wesoła, Grzegórzki, Kraków, województwo małopolskie, 31-539, Polska;(50.05760175, 19.957833465730346, 0.0);50.05760175;19.957833465730346;0.0;POINT (568541.9372308356 243810.2551311059)
982;Wyjątkowe osiedle mieszkaniowe na Ruczaju;Kraków , Dębniki, Ruczaj;3 pokoje;489000.0;58.78;8319.0;https://www.otodom.pl/oferta/wyjatkowe-osiedle-mieszkaniowe-na-ruczaju-ID44yiH.html#71686ea9d7;2020-02-10 18:48:00.680022;Osiedle;Kraków, Kraków , Dębniki, Ruczaj, Osiedle;Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-418, Polska;(50.0199633, 19.9294446, 0.0);50.0199633;19.9294446;0.0;POINT (566562.5010926843 239601.1100098249)
986;Kraków ul. Pachońskiego - 46m2 2pok+Balkon;Kraków , Prądnik Biały;2 pokoje;390000.0;46.0;8478.0;https://www.otodom.pl/oferta/krakow-ul-pachonskiego-46m2-2pok-balkon-ID44vQ2.html#71686ea9d7;2020-02-10 18:48:00.680022;"""Kraków""";"Kraków, Kraków , Prądnik Biały, ""Kraków""";Obiekt Radionawigacyjny Krakow NDB, Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.09566385, 19.912793398315383, 0.0);50.09566385;19.912793398315383;0.0;POINT (565267.2553505547 248000.5239568567)
999;Kawalerka Pod Klucz, Chełmońskiego Bronowice;Kraków , Bronowice;1 pokój;315000.0;23.0;13696.0;https://www.otodom.pl/oferta/kawalerka-pod-klucz-chelmonskiego-bronowice-ID3VO4I.html#94595c66d0;2020-02-10 18:48:02.057677;Chełmońskiego;Kraków, Kraków , Bronowice, Chełmońskiego;Józefa Chełmońskiego, Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, 31-348, Polska;(50.0970811, 19.8942649, 0.0);50.0970811;19.8942649;0.0;POINT (563940.5492672679 248142.0244571455)
1001;Dwupokojowe mieszkanie, Rondo Grzegórzeckie;Kraków , Grzegórzki;2 pokoje;400000.0;35.2;11364.0;https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-rondo-grzegorzeckie-ID44yg4.html#94595c66d0;2020-02-10 18:48:02.058650;Grzegórzecka;Kraków, Kraków , Grzegórzki, Grzegórzecka;Grzegórzecka, Grzegórzki, Kraków, województwo małopolskie, 31-539, Polska;(50.0567623, 19.9611326, 0.0);50.0567623;19.9611326;0.0;POINT (568779.2173764205 243719.9819600955)
1004;2 pokoje, Mały Płaszów- Tylko u nas!;Kraków , Podgórze, Płaszów;2 pokoje;372500.0;36.9;10095.0;https://www.otodom.pl/oferta/2-pokoje-maly-plaszow-tylko-u-nas-ID44yf1.html#94595c66d0;2020-02-10 18:48:02.058650;Płaszów;Kraków, Kraków , Podgórze, Płaszów, Płaszów;Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132)
1005;Mieszkanie, 22,10 m², Kraków;Kraków , Nowa Huta;1 pokój;215000.0;22.1;9729.0;https://www.otodom.pl/oferta/mieszkanie-22-10-m-krakow-ID44yeZ.html#94595c66d0;2020-02-10 18:48:02.058650;"""Kraków""";"Kraków, Kraków , Nowa Huta, ""Kraków""";Kraków Nowa Huta, Organki, Kombinat, Nowa Huta, Kraków, województwo małopolskie, 31-990, Polska;(50.0899571, 20.1269749, 0.0);50.0899571;20.1269749;0.0;POINT (580591.0830060896 247575.3607144151)
1006;Smolki- 2 pokoje i 2 balkony;Kraków , Podgórze, Stare Podgórze;2 pokoje;561000.0;53.0;10585.0;https://www.otodom.pl/oferta/smolki-2-pokoje-i-2-balkony-ID44yeX.html#94595c66d0;2020-02-10 18:48:02.058650;Smolki;Kraków, Kraków , Podgórze, Stare Podgórze, Smolki;Smolki, Kalwaryjska, Podgórze, Kraków, województwo małopolskie, 30-512, Polska;(50.041641, 19.9432459, 0.0);50.041641;19.9432459;0.0;POINT (567520.4680628747 242022.9466786077)
1007;Ruczaj Mieszkanie Z Miejscem Post.;Kraków , Dębniki, Ruczaj;5 pokoi;519000.0;80.0;6488.0;https://www.otodom.pl/oferta/ruczaj-mieszkanie-z-miejscem-post-ID44yeT.html#94595c66d0;2020-02-10 18:48:02.058650;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241)
1008;Mieszkanie, 40 m², Kraków;Kraków , Stare Miasto;2 pokoje;599000.0;40.0;14975.0;https://www.otodom.pl/oferta/mieszkanie-40-m-krakow-ID44ydV.html#94595c66d0;2020-02-10 18:48:02.058650;"""Kraków""";"Kraków, Kraków , Stare Miasto, ""Kraków""";Kraków, województwo małopolskie, Polska;(50.0619474, 19.9368564, 0.0);50.0619474;19.9368564;0.0;POINT (567034.7997178583 244274.2426178176)
1009;Krowodrza Apartament 2-poziomy Wichury Wrocławska;Kraków , Krowodrza;3 pokoje;846000.0;92.0;9196.0;https://www.otodom.pl/oferta/krowodrza-apartament-2-poziomy-wichury-wroclawska-ID44yd5.html#94595c66d0;2020-02-10 18:48:02.059648;Wrocławska;Kraków, Kraków , Krowodrza, Wrocławska;Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-006, Polska;(50.0764315, 19.9281731, 0.0);50.0764315;19.9281731;0.0;POINT (566393.4934839678 245876.3961282093)
1013;Nadwiślańska, nowe, winda, garaż, klimatyzacja;Kraków , Podgórze, Stare Podgórze;3 pokoje;760000.0;57.0;13333.0;https://www.otodom.pl/oferta/nadwislanska-nowe-winda-garaz-klimatyzacja-ID44yaF.html#94595c66d0;2020-02-10 18:48:02.059648;Nadwiślańska;Kraków, Kraków , Podgórze, Stare Podgórze, Nadwiślańska;Nadwiślańska, Podgórze, Kraków, województwo małopolskie, 30-527, Polska;(50.0478058, 19.954043, 0.0);50.0478058;19.954043;0.0;POINT (568284.5988071965 242717.9699587375)
1014;Apartament 67m2, Dąbrowskiego, Taras!;Kraków , Podgórze;3 pokoje;930000.0;67.0;13881.0;https://www.otodom.pl/oferta/apartament-67m2-dabrowskiego-taras-ID44y9f.html#94595c66d0;2020-02-10 18:48:02.059648;Dąbrowskiego;Kraków, Kraków , Podgórze, Dąbrowskiego;Generała Jana Henryka Dąbrowskiego, Zagumnie, Podgórze, Kraków, województwo małopolskie, 30-528, Polska;(50.0447148, 19.9616125, 0.0);50.0447148;19.9616125;0.0;POINT (568830.7892874028 242381.3507565586)
1015;3-pok, 61m2, okolice Ronda Matecznego!;Kraków , Podgórze;3 pokoje;530000.0;61.0;8689.0;https://www.otodom.pl/oferta/3-pok-61m2-okolice-ronda-matecznego-ID44y9b.html#94595c66d0;2020-02-10 18:48:02.059648;Matecznego;Kraków, Kraków , Podgórze, Matecznego;Rondo Antoniego Matecznego, Mateczny, Podgórze, Kraków, województwo małopolskie, 30-524, Polska;(50.0367797, 19.9405272, 0.0);50.0367797;19.9405272;0.0;POINT (567332.6572123085 241480.1638806006)
1019;Najpiękniejsze 2 pokojowe ul. Kluczborska;Kraków , Krowodrza;2 pokoje;650000.0;49.0;13265.0;https://www.otodom.pl/oferta/najpiekniejsze-2-pokojowe-ul-kluczborska-ID44y8C.html#94595c66d0;2020-02-10 18:48:02.060645;Kluczborska;Kraków, Kraków , Krowodrza, Kluczborska;Kluczborska, Krowodrza, Prądnik Biały, Kraków, województwo małopolskie, 31-271, Polska;(50.0870317, 19.9317547, 0.0);50.0870317;19.9317547;0.0;POINT (566634.9897618048 247057.7997211525)
1020;ul. Siewna 62 metrowe mieszkanie po remoncie;Kraków , Prądnik Biały;4 pokoje;540000.0;62.0;8710.0;https://www.otodom.pl/oferta/ul-siewna-62-metrowe-mieszkanie-po-remoncie-ID44y8v.html#94595c66d0;2020-02-10 18:48:02.060645;Siewna;Kraków, Kraków , Prądnik Biały, Siewna;Siewna, Witkowice, Prądnik Biały, Kraków, województwo małopolskie, 31-234, Polska;(50.1003125, 19.9470346, 0.0);50.1003125;19.9470346;0.0;POINT (567709.0052247082 248547.7082558665)
1021;Mieszkanie, 50 m², Kraków;Kraków , Bronowice;2 pokoje;480000.0;50.0;9600.0;https://www.otodom.pl/oferta/mieszkanie-50-m-krakow-ID44y8t.html#94595c66d0;2020-02-10 18:48:02.060645;"""Kraków""";"Kraków, Kraków , Bronowice, ""Kraków""";Kraków Mydlniki, Generała Bolesława Wieniawy-Długoszowskiego, Mydlniki, Bronowice, Kraków, województwo małopolskie, 30-149, Polska;(50.0835967, 19.8596997, 0.0);50.0835967;19.8596997;0.0;POINT (561486.3987794621 246614.2021077145)
1022;Grzegórzki al. pokoju przytulne 3 pokojowe;Kraków , Grzegórzki;3 pokoje;529000.0;48.0;11021.0;https://www.otodom.pl/oferta/grzegorzki-al-pokoju-przytulne-3-pokojowe-ID44y8r.html#94595c66d0;2020-02-10 18:48:02.060645;Grzegórzeckie;Kraków, Kraków , Grzegórzki, Grzegórzeckie;Rondo Grzegórzeckie, Grzegórzecka, Wesoła, Grzegórzki, Kraków, województwo małopolskie, 31-539, Polska;(50.05760175, 19.957833465730346, 0.0);50.05760175;19.957833465730346;0.0;POINT (568541.9372308356 243810.2551311059)
1023;Bronowicka 1 pokojowe z balkonem, cegła sprzedamy;Kraków , Krowodrza, Łobzów;1 pokój;339000.0;36.0;9417.0;https://www.otodom.pl/oferta/bronowicka-1-pokojowe-z-balkonem-cegla-sprzedamy-ID44y8q.html#94595c66d0;2020-02-10 18:48:02.060645;Bronowicka;Kraków, Kraków , Krowodrza, Łobzów, Bronowicka;Bronowicka, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-084, Polska;(50.0759556, 19.90571, 0.0);50.0759556;19.90571;0.0;POINT (564787.3422149122 245803.7775244527)
1025;Mieszkanie 73m2 s.deweloperski Bonarka ul.W.Sławka;Kraków , Podgórze, Bonarka;5 pokoi;560000.0;73.0;7671.0;https://www.otodom.pl/oferta/mieszkanie-73m2-s-deweloperski-bonarka-ul-w-slawka-ID4420b.html#bf808082ef;2020-02-10 18:48:03.742669;Bonarka;Kraków, Kraków , Podgórze, Bonarka, Bonarka;Bonarka, Bonarka City Center, Podgórze Duchackie, Kraków, województwo małopolskie, Polska;(50.02881094999999, 19.953975973958336, 0.0);50.02881094999999;19.953975973958336;0.0;POINT (568306.7476097146 240606.6451572897)
1028;4 pok 69 m2 Stare Dębniki;Kraków , Dębniki, Stare Dębniki;2 pokoje;1233000.0;69.0;17870.0;https://www.otodom.pl/oferta/4-pok-69-m2-stare-debniki-ID44y84.html#bf808082ef;2020-02-10 18:48:03.743733;Dębnicki;Kraków, Kraków , Dębniki, Stare Dębniki, Dębnicki;Park Dębnicki, Dębniki, Kraków, województwo małopolskie, Polska;(50.0495234, 19.91693092494888, 0.0);50.0495234;19.91693092494888;0.0;POINT (565626.040058322 242875.6318850024)
1031;2 pokoje na Matecznym, Osiedle Fi;Kraków , Dębniki;2 pokoje;377000.0;28.9;13045.0;https://www.otodom.pl/oferta/2-pokoje-na-matecznym-osiedle-fi-ID44y60.html#bf808082ef;2020-02-10 18:48:03.743733;Osiedle;Kraków, Kraków , Dębniki, Osiedle;Dębniki, Kraków, województwo małopolskie, 30-395, Polska;(50.0201677, 19.8769344, 0.0);50.0201677;19.8769344;0.0;POINT (562801.7506301678 239578.401624918)
1032;Plac Wolnica 32m2;Kraków , Stare Miasto, Kazimierz;1 pokój;420000.0;32.0;13125.0;https://www.otodom.pl/oferta/plac-wolnica-32m2-ID43VJw.html#bf808082ef;2020-02-10 18:48:03.743733;Wolnica;Kraków, Kraków , Stare Miasto, Kazimierz, Wolnica;Plac Wolnica, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-061, Polska;(50.0490741, 19.9444986, 0.0);50.0490741;19.9444986;0.0;POINT (567599.6979094637 242850.2640339555)
1037;Mieszkanie 3 pokojowe 47m2 al. Pokoju, Grzegórzki;Kraków , Grzegórzki;3 pokoje;459000.0;47.0;9766.0;https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-47m2-al-pokoju-grzegorzki-ID44m7t.html#bf808082ef;2020-02-10 18:48:03.743733;Pokoju;Kraków, Kraków , Grzegórzki, Pokoju;Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-564, Polska;(50.0620982, 19.9822147, 0.0);50.0620982;19.9822147;0.0;POINT (570280.0433787084 244332.6816486893)
1038;Mieszkanie, 38,11 m², Kraków;Kraków , Prądnik Biały;2 pokoje;419000.0;38.11;10994.0;https://www.otodom.pl/oferta/mieszkanie-38-11-m-krakow-ID44m7o.html#bf808082ef;2020-02-10 18:48:03.743733;"""Kraków""";"Kraków, Kraków , Prądnik Biały, ""Kraków""";Obiekt Radionawigacyjny Krakow NDB, Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.09566385, 19.912793398315383, 0.0);50.09566385;19.912793398315383;0.0;POINT (565267.2553505547 248000.5239568567)
1039;Mieszkanie, 54 m², Kraków;Kraków , Stare Miasto;2 pokoje;650000.0;54.0;12037.0;https://www.otodom.pl/oferta/mieszkanie-54-m-krakow-ID44wzs.html#bf808082ef;2020-02-10 18:48:03.743733;"""Kraków""";"Kraków, Kraków , Stare Miasto, ""Kraków""";Kraków, województwo małopolskie, Polska;(50.0619474, 19.9368564, 0.0);50.0619474;19.9368564;0.0;POINT (567034.7997178583 244274.2426178176)
